Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10000077,0,2,0,,7,443,37,7,34,282,1,4,7,7,3c9d8785,38a947a1,4470baf4,8c8a4c47,43b19349,fbad5c96,282b88fc,0b153874,a73ee510,0f1a2599,ea26a3ee,bb669e25,0e5bc979,b28479f6,547b8c62,2b2ce127,8efede7f,b133fcd4,,,2b796e4a,,32c7478e,8d365d3b,,
10000078,1,2,1,60,75,61,121,52,39,248,1,8,1,77,05db9164,942f9a8d,ab4a038c,fea9881c,4cf72387,7e0ccccf,3f4ec687,0b153874,a73ee510,726f00fd,c4adf918,2b7b1137,85dbe138,1adce6ef,ae97ecc3,2dbf1d23,8efede7f,1f868fdd,f44bef3c,a458ea53,8adfc28d,,bcdee96c,3fdb382b,9d93af03,49d68486
10000079,0,1,34,2,42,328,44,15,49,58,1,9,0,42,05db9164,2c16a946,a65db9fb,9f43a1b5,25c83c98,,1d794a16,5b392875,a73ee510,ed086ca2,4c9e8313,28156fd4,67b031b4,b28479f6,3628a186,87140baa,e5ba7672,e4ca448c,,,67bb5322,,32c7478e,9117a34a,,
10000080,0,,0,,,14919,,0,0,0,,0,,,05db9164,4c2bc594,d032c263,c18be181,384874ce,fe6b92e5,b7c924a4,64523cfa,a73ee510,3b08e48b,2cc0193e,dfbb09fb,433f9499,8ceecbc8,7ac43a46,84898b2a,1e88c74f,bc48b783,,,0014c32a,,3a171ecb,3b183c5c,,
10000081,0,,1,,1,20216,66,1,1,1,,1,,1,68fd1e64,ae46a29d,c68767c4,f922efad,4cf72387,fbad5c96,5fd3419b,0b153874,a73ee510,972359d0,efc5e2cf,9e62f74b,c7176043,8ceecbc8,14d0a096,e2e2fcd9,d4bb7bd8,a573334c,,,3c35236f,,55dd3565,b34f3128,,
10000082,0,13,13,80,32,378,115,15,37,57,1,2,,48,5a9ed9b0,4f25e98b,b393df87,c3fecae9,25c83c98,7e0ccccf,5192dba2,0b153874,a73ee510,f1317066,aaa08406,8d33fe00,6665daff,8ceecbc8,5525889d,0fd4fbad,e5ba7672,9e4517be,3014a4b1,5840adea,572bdde8,ad3062eb,32c7478e,9fa3e01a,001f3601,d9bcfc08
10000083,0,,0,91,4,293,220,35,4,66,,5,1,4,05db9164,58e67aaf,1100da42,5024ec42,4cf72387,7e0ccccf,964d1fdd,37e4aa92,a73ee510,f007059b,59cd5ae7,a9d84aa8,8b216f7b,1adce6ef,d002b6d9,3b35c4c2,27c07bd6,c21c3e4c,21ddcdc9,a458ea53,e9ab8737,,423fab69,2c720b71,9b3e8820,47d6d9aa
10000084,0,,-1,,,5654,,0,4,15,,0,0,,05db9164,09e68b86,d8d5b6da,bd97eb27,43b19349,fbad5c96,4b219154,1f89b562,a73ee510,7259dc52,f25fe7e9,a6cbd3ab,dd183b4c,07d13a8f,36721ddc,cd220c47,3486227d,5aed7436,338f20de,a458ea53,7e08e349,,32c7478e,661d665d,9d93af03,ee88160c
10000085,0,0,53,,10,6550,98,34,11,349,0,9,,10,05db9164,207b2d81,8bd78c57,394ee067,25c83c98,6f6d9be8,283d5555,0b153874,a73ee510,3b08e48b,3d5fb018,e5f6b330,94172618,07d13a8f,0bf0feff,402a9036,e5ba7672,fa0643ee,21ddcdc9,b1252a9d,0094bc78,,32c7478e,29ece3ed,001f3601,402185f3
10000086,1,6,-1,10,6,0,0,6,9,9,1,1,,0,05db9164,09e68b86,be7504db,2f91f54d,25c83c98,7e0ccccf,26a81064,5b392875,a73ee510,dcbc7c2b,9e511730,1205ef20,04e4a7e0,07d13a8f,36721ddc,9f064e1a,e5ba7672,5aed7436,1d04f4a4,a458ea53,c3444bea,,3a171ecb,3fdb382b,e8b83407,49d68486
10000087,1,,0,1,3,2901,,0,3,9,,0,,3,05db9164,762b9a6f,b559a4bf,c7663617,25c83c98,,1f3230eb,1f89b562,a73ee510,687c8b31,05766aa3,051dfd94,b94e5df6,07d13a8f,aa600b94,dad720cc,1e88c74f,01890ebf,,,05afbcbe,,32c7478e,5a1a48d4,,
10000088,0,1,23,1,14,56,15,10,35,161,1,2,,15,be589b51,38a947a1,,,25c83c98,,ba0ca6c5,0b153874,a73ee510,56ae5fb0,7ca01a9d,,97d749c9,07d13a8f,bbe9d023,,e5ba7672,f9c50fb1,,,,,32c7478e,,,
10000089,0,,1,75,22,5912,181,2,22,68,,1,,22,5bfa8ab5,09e68b86,aa8c1539,85dd697c,4cf72387,,845fb196,5b392875,a73ee510,6997b535,911b463c,d8c29807,0c9cc756,8ceecbc8,d2f03b75,c64d548f,07c540c4,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
10000090,1,,127,2,23,15837,23,4,24,23,,1,,23,68fd1e64,d4be07ad,d8fd96ac,9581b80f,25c83c98,fe6b92e5,ea3f0578,0b153874,a73ee510,c514dac9,42880796,2af3c6b9,6e1e209e,07d13a8f,1936a526,94df6876,e5ba7672,cbae5931,1f4a1e60,5840adea,115892da,,c7dc6720,b2f178a3,001f3601,938732a0
10000091,0,,-1,,,23204,,0,32,38,,0,,,68fd1e64,4c2bc594,d032c263,c18be181,25c83c98,fe6b92e5,3d63f4e6,0b153874,a73ee510,376bbe93,af6a4ffc,dfbb09fb,2a1579a2,1adce6ef,ae0c3875,84898b2a,8efede7f,15a36060,,,0014c32a,,423fab69,3b183c5c,,
10000092,0,,-1,,,681386,,,11,,,,,,05db9164,4c2bc594,d032c263,c18be181,43b19349,7e0ccccf,1554a783,0b153874,7cc72ec2,7636f6c8,b7bb7a17,dfbb09fb,73e186f6,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,c9d4222a,3a171ecb,3b183c5c,,
10000093,0,,1,64,11,1494,86,15,13,231,,4,,11,05db9164,8ab240be,f1fce64b,fbe29d7d,25c83c98,7e0ccccf,22eefdf2,0b153874,a73ee510,994730d3,974aaa98,51874c73,7889204d,07d13a8f,e7dd0bfc,d2f669a0,e5ba7672,ca533012,21ddcdc9,5840adea,30c1399f,,32c7478e,6856d4e9,b9266ff0,5f3ed85b
10000094,0,,1,1,,2903,2,3,0,2,,1,,,05db9164,80e26c9b,aa8c1539,85dd697c,43b19349,fbad5c96,9c7e110d,0b153874,a73ee510,3b08e48b,3204e37d,d8c29807,8b4df3b4,1adce6ef,0f942372,c64d548f,07c540c4,005c6740,21ddcdc9,5840adea,5f957280,,3a171ecb,1793a828,e8b83407,9904c656
10000095,0,,105,1,1,171519,,0,1,13,,0,,1,05db9164,38a947a1,145f2f75,82a61820,4cf72387,7e0ccccf,9d99aaa3,5b392875,7cc72ec2,2ce2764d,d93e6010,7161e106,4e8bba73,1adce6ef,402ce7c7,bb6d240e,07c540c4,e96a7df2,,,5fe17899,,423fab69,cafb4e4d,,
10000096,0,,35,90,2,41230,352,0,5,44,,0,,5,05db9164,c5fe64d9,4e14c1ea,cb4db510,25c83c98,7e0ccccf,77e91f62,1f89b562,a73ee510,1a88cf9b,7defe259,4ec1453d,11fa2c12,b28479f6,543c0413,9cdd6d81,e5ba7672,c235abed,4632bcdc,b1252a9d,4bab48f8,,c7dc6720,3fdb382b,ea9a246c,49d68486
10000097,0,,0,78,1,15835,220,1,1,1,,1,,1,05db9164,09e68b86,adeee51f,c9add53e,25c83c98,fe6b92e5,a255dd63,0b153874,a73ee510,4effc25c,d13e1160,75762013,45820f61,07d13a8f,36721ddc,afb79297,d4bb7bd8,5aed7436,363a4009,b1252a9d,aaf7d15f,,3a171ecb,1793a828,e8b83407,d94377ca
10000098,0,,1715,,1,7545,19,15,1,87,,7,0,1,5a9ed9b0,999aae35,79bc99b4,e5e453f3,25c83c98,7e0ccccf,e13ff1c4,1f89b562,a73ee510,fbbf2c95,15cd287d,424e28fe,86c79eb0,243a4e68,39a6addf,a6a69939,3486227d,63aa00dd,,,424af181,,3a171ecb,869caea3,,
10000099,0,0,48,3,2,14482,377,8,2,283,0,2,,2,05db9164,09e68b86,b3bebfb8,bc93ba48,43b19349,,46319bad,0b153874,a73ee510,14e49183,c92f4124,49fe61e3,c576c612,b28479f6,52baadf5,dc12c38d,e5ba7672,5aed7436,21ddcdc9,b1252a9d,0421c25a,,32c7478e,a212d987,e8b83407,f82917a3
10000100,1,,-1,,,5760,42,218,0,287,,15,0,,5a9ed9b0,3f0d3f28,,,25c83c98,7e0ccccf,218a739b,0b153874,a73ee510,e157f846,b83708c2,,272d6290,1adce6ef,14108df6,,8efede7f,88416823,,,,ad3062eb,423fab69,,,
10000101,0,,1759,5,0,28244,20,2,6,10,,0,,7,f473b8dc,80e26c9b,8cd51466,85dd697c,25c83c98,,311d5143,0b153874,a73ee510,3b08e48b,57f01cf7,7141d2d3,f0ba98ce,8ceecbc8,8d015bd8,da441c7e,07c540c4,005c6740,21ddcdc9,5840adea,791e1a2f,,32c7478e,1793a828,e8b83407,9904c656
10000102,1,0,61,,12,4243,189,5,7,141,0,2,,19,68fd1e64,cc8e236e,1c239854,cf3dc9c2,25c83c98,fe6b92e5,07d75b52,0b153874,a73ee510,f828214f,a2c1d2d9,98d78b2b,ea31804b,07d13a8f,3a8c68b7,da1333b6,e5ba7672,775e80fe,21ddcdc9,5840adea,3ee29a07,,c7dc6720,c83e0347,ea9a246c,2fede552
10000103,1,0,30,2,25,2204,182,62,33,1127,0,6,0,25,05db9164,2a69d406,02391f51,b9c629a9,4cf72387,7e0ccccf,d5f62b87,0b153874,a73ee510,84462a5b,434d6c13,2397259a,7301027a,07d13a8f,3b2d8705,d37efe8c,3486227d,642f2610,21ddcdc9,5840adea,b6119319,,423fab69,45ab94c8,2bf691b1,b13f4ade
10000104,0,,0,6,1,5876,82,2,1,54,,1,0,1,5a9ed9b0,95e2d337,da7ab894,69040d07,25c83c98,7e0ccccf,ca61e56c,0b153874,a73ee510,3b08e48b,d8448b98,12d78bbf,7d1f1fa0,64c94865,7de4908b,80a570b5,27c07bd6,701d695d,712d530c,a458ea53,e478bacc,ad3062eb,3a171ecb,4921c033,2bf691b1,80b0aeb9
10000105,0,0,22,3,14,2966,290,62,19,254,0,2,,55,05db9164,ad61f1c8,25294e9a,3e84bddd,25c83c98,7e0ccccf,00239ba4,0b153874,a73ee510,7cb8561e,13429d76,e3969494,158b69db,07d13a8f,818651cf,2a580598,e5ba7672,84eb7a34,,,72f3efda,,423fab69,786a0db5,,
10000106,0,0,22,12,14,15308,497,1,44,258,0,1,,16,68fd1e64,2c16a946,004273d4,65723153,f281d2a7,fbad5c96,ac652f55,c8ddd494,a73ee510,3b08e48b,5a0a81aa,d9a59982,99b38f98,b28479f6,3628a186,c0c7a39b,d4bb7bd8,e4ca448c,,,946027cb,,32c7478e,9117a34a,,
10000107,1,2,-1,0,0,18,0,2,0,0,1,1,,0,05db9164,f9875f50,77f60250,28efe861,25c83c98,,d5527617,64523cfa,a73ee510,3b08e48b,7466b255,0d58691e,f4c487c1,b28479f6,722bd39d,accf6945,07c540c4,43a9e4b1,5ce524d1,b1252a9d,6e738c9a,,32c7478e,8b4b13eb,e8b83407,ea6868de
10000108,0,,5,30,4,,,0,5,4,,0,,5,68fd1e64,207b2d81,74e1a23a,9a6888fb,25c83c98,7e0ccccf,d356c7e6,5b392875,7cc72ec2,3b08e48b,727af3e2,fb8fab62,49fe3d4e,b28479f6,231f3923,c6b1e1b2,2005abd1,25935396,21ddcdc9,5840adea,99c09e97,,be7c41b4,335a6a1e,001f3601,8d8eb391
10000109,0,6,1,,3,46,10,17,38,132,1,4,,3,5a9ed9b0,62e9e9bf,8f580889,6a19153c,43b19349,fe6b92e5,fe4dce68,0b153874,a73ee510,ab9e9acf,68357db6,bf616da1,768f6658,07d13a8f,de829bed,4ea79cfd,e5ba7672,d2651d6e,,,7636d0ea,,32c7478e,6f90ebe1,,
10000110,0,2,0,3,13,5,40,8,14,41,1,2,,13,05db9164,ae46a29d,ba676c6e,f922efad,4cf72387,7e0ccccf,0492c809,0b153874,a73ee510,3332471e,ba0f9e8a,178099fd,4e4dd817,b28479f6,cccdd69e,e2e2fcd9,07c540c4,e32bf683,,,b964dee0,ad3062eb,32c7478e,b34f3128,,
10000111,0,,14,,0,31324,,,17,,,,,16,05db9164,beea1002,d032c263,c18be181,25c83c98,7e0ccccf,5ce94b48,0b153874,a73ee510,451bd4e4,20c37f5c,dfbb09fb,b029ebab,07d13a8f,d9c759ef,84898b2a,e5ba7672,8b61249a,,,0014c32a,,423fab69,3b183c5c,,
10000112,0,0,2,5,,2982,88,9,0,50,0,1,,,5a9ed9b0,38d50e09,c86b2d8d,657dc3b9,25c83c98,,fe4dce68,0b153874,a73ee510,16a81a6c,68357db6,1ca7a526,768f6658,07d13a8f,e2275836,ba46c3a1,e5ba7672,fffe2a63,21ddcdc9,b1252a9d,eb0fc6f8,,32c7478e,df487a73,001f3601,c27f155b
10000113,0,2,207,,3,66,4,5,43,49,1,3,,4,05db9164,f3b07830,fafd1603,29859b14,4cf72387,fe6b92e5,e824c09e,0b153874,a73ee510,3b08e48b,dcea998f,cfaee88e,55be071f,b28479f6,794f6f8b,080b92a6,07c540c4,048d01f4,,,bdf0785f,,32c7478e,c657e6e5,,
10000114,1,,7,16,28,19049,2130,5,33,706,,3,,33,5a9ed9b0,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,0c41b6a1,51d76abe,a73ee510,c5374647,4ba74619,ae1bb660,879fa878,07d13a8f,41f10449,bad5ee18,e5ba7672,698d1c68,,,0429f84b,,423fab69,c0d61a5c,,
10000115,1,0,17,,,10363,2794,2,0,41,0,1,,,ae82ea21,38a947a1,a5b17a86,2021514b,384874ce,7e0ccccf,0dce61ea,0b153874,a73ee510,3b08e48b,70948dc7,83360996,a7193268,b28479f6,1a9008ad,0f696881,07c540c4,b7df68cc,,,0d9a7096,,32c7478e,6d02235d,,
10000116,0,0,6,73,1,10301,193,1,25,59,0,1,,15,05db9164,e77e5e6e,f6af84a9,13508380,25c83c98,7e0ccccf,0f4edcf3,0b153874,a73ee510,b12b0205,c658b52c,526cbb20,51cc5d51,07d13a8f,ee9ed69d,a76922c9,d4bb7bd8,dd489dad,1d1eb838,b1252a9d,29556387,,423fab69,45ab94c8,445bbe3b,c84c4aec
10000117,1,,-1,,,446,30,2,27,28,,1,,,05db9164,38d50e09,c86b2d8d,657dc3b9,25c83c98,6f6d9be8,fe4dce68,0b153874,a73ee510,16a81a6c,68357db6,1ca7a526,768f6658,07d13a8f,e2275836,ba46c3a1,07c540c4,fffe2a63,21ddcdc9,b1252a9d,eb0fc6f8,,32c7478e,df487a73,001f3601,c27f155b
10000118,0,,1,5,,32339,,,4,,,,,,05db9164,38a947a1,26f13523,711c0624,384874ce,7e0ccccf,5e8b4856,0b153874,a73ee510,92e70d0f,e90cbbe1,2a3f3e3e,a4c7bffd,07d13a8f,ed1eab3c,367b7adf,07c540c4,bae38128,,,d20446d4,,3a171ecb,e83b649e,,
10000119,0,1,3,2,,521,7,4,7,7,1,2,,,5a9ed9b0,58e67aaf,0ec2fff5,207ae8c2,4cf72387,7e0ccccf,fcf0132a,0b153874,a73ee510,aed3d80e,d650f1bd,784cdff5,863f8f8a,051219e6,d83fb924,5374981f,e5ba7672,c21c3e4c,5837ec60,a458ea53,fd87de9d,,c7dc6720,c3a1e318,9b3e8820,6717a08d
10000120,0,0,16,44,21,1844,77,5,21,70,0,1,,21,5a9ed9b0,4f25e98b,606b404a,ecb0d7f8,4cf72387,7e0ccccf,72c0043a,5b392875,a73ee510,b5a4a1b8,84eb4210,4c24ccb6,5fffcbe5,07d13a8f,dfab705f,808c0b0d,e5ba7672,7ef5affa,abfaf938,b1252a9d,153b1e66,,3a171ecb,fb38505f,001f3601,24d28202
10000121,1,1,0,31,9,226,22,32,13,177,1,7,0,11,5a9ed9b0,942f9a8d,013bceb0,136ff514,25c83c98,6f6d9be8,3f4ec687,7b6fecd5,a73ee510,726f00fd,c4adf918,65b6ef3b,85dbe138,1adce6ef,ae97ecc3,a55f20ce,3486227d,1f868fdd,cd11c728,a458ea53,00680113,,32c7478e,ad4c56a0,e8b83407,8270b5de
10000122,0,0,37,23,9,1635,84,2,17,109,0,2,,50,05db9164,9b25e48b,2d9b2559,96302ef8,43b19349,fbad5c96,e64ca89e,5b392875,a73ee510,3b76bfa9,87bb382c,3d899a5a,d95a2a6d,8ceecbc8,8f3ef960,24352c5c,07c540c4,7d8c03aa,fbf39fb5,a458ea53,0c61029b,,32c7478e,216a829e,001f3601,abc00283
10000123,0,0,156,14,0,0,408,11,10,1288,0,6,,0,1a5f926e,404660bb,5c7d8ff6,902872c9,25c83c98,fbad5c96,928efe34,0b153874,a73ee510,5ba575e7,19de763a,79b87c55,f948ca5d,b28479f6,abcca5c1,5627d7e0,e5ba7672,4b17f8a2,21ddcdc9,5840adea,4063500f,,32c7478e,54baf4d1,f0f449dd,984e0db0
10000124,0,0,-1,,,2282,41,30,15,157,0,3,4,,05db9164,4f25e98b,3651d7de,195aa7ef,25c83c98,fe6b92e5,0038e65c,5b392875,a73ee510,3b08e48b,6dbe9cfd,7bbd899e,1ddad6aa,b28479f6,8ab5b746,773620b7,8efede7f,7ef5affa,4764bf77,a458ea53,99860501,ad3062eb,bcdee96c,ac73f6cb,001f3601,a3efae54
10000125,0,,68,,,,,,0,,,,,,f473b8dc,38d50e09,,,43b19349,7e0ccccf,970f01b2,5b392875,7cc72ec2,3b08e48b,36bccca0,,80467802,07d13a8f,ee569ce2,,2005abd1,582152eb,21ddcdc9,5840adea,,,55dd3565,,001f3601,56be3401
10000126,0,,11,35,10,1998,246,32,27,418,,2,0,11,05db9164,f7ab4058,eefae96e,528cb4b1,25c83c98,fbad5c96,7b48eb6b,0b153874,a73ee510,8567b763,03eac08a,37043ed4,e99759ed,07d13a8f,521b9165,dc2ea893,27c07bd6,e5213cd5,21ddcdc9,b1252a9d,ee0211cd,,c7dc6720,a78905c5,001f3601,c97d7481
10000127,0,,0,,,3129,28,8,0,67,,5,0,,68fd1e64,95e2d337,c78c7c57,b6164e3e,43b19349,7e0ccccf,ca37ceb8,0b153874,a73ee510,ab52a4be,77e7d573,3e6d8d59,857a4197,07d13a8f,4e505ea3,44488f61,e5ba7672,7b06fafe,841389cd,b1252a9d,4d761302,ad3062eb,32c7478e,94e5d18d,2bf691b1,b95bf917
10000128,0,0,2903,1,0,1912,83,5,34,190,0,4,,1,87552397,4c2bc594,d032c263,c18be181,25c83c98,7e0ccccf,968a6688,0b153874,a73ee510,7259dc52,f25fe7e9,dfbb09fb,dd183b4c,64c94865,00631f93,84898b2a,e5ba7672,5a5b8bf9,,,0014c32a,,32c7478e,3b183c5c,,
10000129,1,5,-1,,,1388,0,11,1,7,0,3,,,be589b51,4f25e98b,5e77a792,1f8fb20a,25c83c98,6f6d9be8,a088b320,0b153874,a73ee510,ecac5559,6be5122d,0e9788be,c8c105ca,b28479f6,8ab5b746,ecfa1f48,e5ba7672,7ef5affa,712d530c,a458ea53,f1889e1b,,32c7478e,3eeb9872,001f3601,d7d385f2
10000130,0,3,2,1,0,95,0,74,20,118,2,17,,0,6e4a368f,38a947a1,dd17c91c,82a61820,43b19349,7e0ccccf,1c86e0eb,0b153874,a73ee510,f991ddf2,755e4a50,75529ad8,5978055e,07d13a8f,0169c5a1,5eea53aa,e5ba7672,e96a7df2,,,0f78ab39,c9d4222a,32c7478e,cafb4e4d,,
10000131,0,2,0,9,5,44,5,2,4,5,2,2,,5,5a9ed9b0,3e4b7926,e1266b28,09e3cd5a,384874ce,7e0ccccf,675e81f6,5b392875,a73ee510,d1ebaddf,4a77ddca,eb8ded57,dc1d72e4,07d13a8f,e6863a8e,3d9023a4,07c540c4,e261f8d8,21ddcdc9,b1252a9d,31b4af04,,32c7478e,8d653a3e,445bbe3b,32280082
10000132,0,,2537,1,,6033,10,21,0,10,,2,1,,05db9164,942f9a8d,9f950fff,40728eaf,25c83c98,7e0ccccf,49b74ebc,0b153874,a73ee510,0e9ead52,c4adf918,6d39bfb7,85dbe138,b28479f6,ac182643,ca7718ac,1e88c74f,1f868fdd,55dd3565,a458ea53,969e4f55,,32c7478e,4008e1ec,001f3601,273183e4
10000133,0,,-1,4,,11492,,0,0,0,,0,,,68fd1e64,78ccd99e,414ceaee,c9d7eaf9,25c83c98,,be0a9688,0b153874,a73ee510,3b08e48b,10e6a64f,ef8996b1,38b5339a,b28479f6,1ca2ec64,03172d90,1e88c74f,e7e991cb,21ddcdc9,a458ea53,6463aac0,,32c7478e,f689bb81,e8b83407,65aa49a4
10000134,0,,1,5,5,349,,0,5,5,,0,,5,05db9164,0363d860,915bbd8f,26ac5cc6,4cf72387,fbad5c96,4bd081bf,0b153874,a73ee510,3b08e48b,2271d551,87408e45,0092602c,1adce6ef,8f0f791f,8759a2d9,776ce399,a62ebaa8,,,6ec2bcf7,,be7c41b4,7f686ab3,,
10000135,0,,0,17,3,19811,,0,3,54,,0,,3,05db9164,f0cf0024,6f67f7e5,41274cd7,25c83c98,fbad5c96,9b6a4cc9,0b153874,a73ee510,a5aa06c8,8e3de34d,623049e6,b50e2ed0,b28479f6,e6c5b5cd,c92f3b61,1e88c74f,b04e4670,21ddcdc9,5840adea,60f6221e,,32c7478e,43f13e8b,ea9a246c,731c3655
10000136,0,,1261,10,4,,,0,5,10,,0,,5,05db9164,38a947a1,1ef76781,40ed41e5,dd2d8e4d,7e0ccccf,e7698644,0b153874,7cc72ec2,3b08e48b,f9d0f35e,f9de2371,b55434a9,b28479f6,79266ab2,56bfb1f9,2005abd1,e96a7df2,,,d8e97ca0,,be7c41b4,a415643d,,
10000137,0,,-1,5,,34807,82,0,0,60,,0,,,f473b8dc,287130e0,bdea3be7,0d69fcf9,4cf72387,6f6d9be8,c37c44f9,5b392875,a73ee510,b40a6cd7,fd318026,1a9d7683,fb4bc60c,07d13a8f,10040656,1af0086f,e5ba7672,891589e7,e6786b15,a458ea53,4deadf73,,32c7478e,1cc9af15,cb079c2d,36e416d3
10000138,0,0,0,113,13,1853,64,1,45,52,0,1,,13,68fd1e64,80e26c9b,e346a5fd,85dd697c,25c83c98,7e0ccccf,197b4575,0b153874,a73ee510,6c47047a,745416a3,539c5644,e40e52ae,1adce6ef,0f942372,aafa191e,d4bb7bd8,005c6740,21ddcdc9,5840adea,7e5b7cc4,ad3062eb,3a171ecb,1793a828,e8b83407,9904c656
10000139,0,,7,1,,9128,,0,0,7,,0,,,ae82ea21,38a947a1,1a778157,3fee2b13,25c83c98,fbad5c96,53b5f978,0b153874,a73ee510,3b08e48b,91e8fc27,4e05887a,9ff13f22,07d13a8f,5d76dea1,b4bb659e,776ce399,d6be9f7b,,,64e9eec3,,be7c41b4,1793a828,,
10000140,1,7,31,24,6,7,7,7,4,6,1,1,,6,05db9164,09e68b86,aa8c1539,85dd697c,25c83c98,7e0ccccf,21f5b15a,1f89b562,a73ee510,d8a1c4f1,a0a5e9d7,d8c29807,ee79db7b,8ceecbc8,d2f03b75,c64d548f,07c540c4,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
10000141,1,5,59,1,1,31,1,5,1,10,1,1,0,1,68fd1e64,b80912da,bd350f15,c0ffce15,0942e0a7,fe6b92e5,f8008800,0b153874,a73ee510,50af9b31,e16bba2e,27e5d73a,b17372a1,07d13a8f,569913cf,fdcf791c,e5ba7672,7119e567,d9aa05dc,b1252a9d,33c8b815,,c7dc6720,2d895b70,5c813496,98619b1c
10000142,0,,54,,2,96563,,0,11,2,,0,,2,68fd1e64,8084ee93,02cf9876,c18be181,25c83c98,fbad5c96,89a13b6b,37e4aa92,7cc72ec2,f62834dd,fa365cf9,8fe001f4,d2420e4c,b28479f6,b2ff8c6b,36103458,d4bb7bd8,52e44668,,,e587c466,c9d4222a,32c7478e,3b183c5c,,
10000143,0,20,2568,,1,7,13,31,30,35,2,5,,0,05db9164,3f0d3f28,,,25c83c98,7e0ccccf,1c86e0eb,c8ddd494,a73ee510,73af8251,755e4a50,,5978055e,1adce6ef,14108df6,,e5ba7672,88416823,,,,,423fab69,,,
10000144,0,1,0,1,2,169,2,9,11,312,1,4,0,2,05db9164,b2659ff1,4bcff5f1,906433d5,25c83c98,fbad5c96,ec258437,0b153874,a73ee510,fa7d0797,938fe91f,f724f535,f948ca5d,cfef1c29,4ee6e6c5,375e495d,8efede7f,15bb350b,,,69bb8bd4,,32c7478e,a283230e,,
10000145,0,,5,2,3,10892,15,4,4,32,,2,0,3,68fd1e64,09e68b86,8813e7fd,35b598a9,2c6b8ded,13718bbd,a7565058,5b392875,a73ee510,d7ae8050,69afd526,78ba0921,84def884,1adce6ef,dbc5e126,0f33b689,3486227d,5aed7436,21ddcdc9,b1252a9d,4435a274,,3a171ecb,73496e83,e8b83407,f3fccfbe
10000146,0,8,27,7,5,18,6,8,7,8,1,1,,4,05db9164,09e68b86,13b9e8b8,1ac897b5,25c83c98,7e0ccccf,cc5ed2f1,0b153874,a73ee510,3b08e48b,facf05cc,eb6aeb80,9f16a973,1adce6ef,dbc5e126,819c2777,e5ba7672,5aed7436,8addf1f5,a458ea53,587b2879,c9d4222a,32c7478e,3fdb382b,e8b83407,49d68486
10000147,0,0,1,14,2,120,733,0,12,606,0,0,98,2,5a9ed9b0,097e9399,915bbd8f,26ac5cc6,f3474129,fe6b92e5,875679ca,37e4aa92,a73ee510,3b08e48b,bbd0e773,87408e45,79ae8b9a,1adce6ef,5c3dbd29,8759a2d9,8efede7f,97029569,21ddcdc9,b1252a9d,6ec2bcf7,,55dd3565,7f686ab3,2bf691b1,bebc2875
10000148,1,,-1,,,4253,2,6,1,2,,2,,,b455c6d7,38a947a1,,,25c83c98,,6cdb3998,0b153874,a73ee510,21fa915a,5874c9c9,,740c210d,07d13a8f,ce0f2958,,e5ba7672,87c9f30d,,,,,32c7478e,,,
10000149,1,1,6,2,6,27,5,1,8,182,1,1,,5,68fd1e64,04e09220,b1ecc6c4,5dff9b29,f3474129,7e0ccccf,a879efe1,1f89b562,a73ee510,ccf1de05,bf4de37f,2436ff75,f81d2620,07d13a8f,cae64906,f4ead43c,e5ba7672,e161d23a,,,4f1aa25f,,32c7478e,ded4aac9,,
10000150,0,1,1,1,2,1363,8,7,13,62,0,3,,3,17f69355,207b2d81,36f3d130,a0640cda,4cf72387,fbad5c96,0cc37e77,5b392875,a73ee510,1f765f17,f0d7528c,a3758fd7,4ac844f1,07d13a8f,90ff0d8d,fd37f1d8,e5ba7672,25c88e42,21ddcdc9,a458ea53,2b55d856,,32c7478e,51e4f023,001f3601,322cbe58
10000151,0,,179,4,4,17232,,0,18,7,,0,0,4,05db9164,421b43cd,58ddcb6a,29998ed1,25c83c98,fe6b92e5,11ffbf5b,5b392875,a73ee510,865b29d9,f2313205,6aaba33c,9c7a975e,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,c7dc6720,b34f3128,,
10000152,0,3,-1,,,79,0,3,0,0,1,1,0,,05db9164,09e68b86,3b40a9aa,37dff460,25c83c98,,815e3303,1f89b562,a73ee510,b9b1972c,2cfc1696,ba5646a2,9bbdb8bd,cfef1c29,18847041,cb880c3a,07c540c4,5aed7436,5389847f,5840adea,5b4aa781,,32c7478e,1793a828,e8b83407,63093459
10000153,0,,-1,,,7475,29,3,0,30,,2,,,05db9164,2c8c5f5d,a027dac1,079955f5,25c83c98,fe6b92e5,cc5ed2f1,25239412,a73ee510,3b08e48b,081c279a,83202629,9f16a973,b28479f6,36fdeaa3,743293f1,07c540c4,f5f4ae5b,,,5337a20b,,3a171ecb,1793a828,,
